topic,relative_day,average_CAR,average_abnormal_return,n_events
accounting_financial_reporting,-63,-0.00739476012298223,-0.003645732710565401,123
accounting_financial_reporting,-62,-0.006127040785420257,0.0012677193375619726,123
accounting_financial_reporting,-61,-0.007508970180880162,-0.0013819293954599045,123
accounting_financial_reporting,-60,-0.0066597861890937415,0.0008491839917864203,123
accounting_financial_reporting,-59,-0.007097447472034884,-0.00043766128294114273,123
accounting_financial_reporting,-58,-0.004864438787868375,0.0022330086841665093,123
accounting_financial_reporting,-57,-0.0025076869680550145,0.0023567518198133602,123
accounting_financial_reporting,-56,-0.005109589849380931,-0.0026019028813259164,123
accounting_financial_reporting,-55,-0.0049082418354570445,0.000201348013923886,123
accounting_financial_reporting,-54,-0.004481440041026283,0.00042680179443076204,123
accounting_financial_reporting,-53,-0.004434307726462422,4.7132314563861276e-05,123
accounting_financial_reporting,-52,-0.0050673483759946176,-0.0006330406495321957,123
accounting_financial_reporting,-51,-0.0019760121270021875,0.00309133624899243,123
accounting_financial_reporting,-50,-0.002942847043697611,-0.0009668349166954232,123
accounting_financial_reporting,-49,-0.0020394130786975584,0.0009034339650000523,123
accounting_financial_reporting,-48,5.810128480505808e-05,0.0020975143635026164,123
accounting_financial_reporting,-47,-0.0006987127277955277,-0.0007568140126005858,123
accounting_financial_reporting,-46,0.0006755887877320646,0.0013743015155275923,123
accounting_financial_reporting,-45,-0.0009886719921214128,-0.0016642607798534772,123
accounting_financial_reporting,-44,-0.00043930170637977305,0.0005493702857416397,123
accounting_financial_reporting,-43,-0.0005910401508085655,-0.0001517384444287925,123
accounting_financial_reporting,-42,-0.0027442779706256704,-0.002153237819817105,123
accounting_financial_reporting,-41,-0.004754696639968258,-0.002010418669342588,123
accounting_financial_reporting,-40,-0.004871002888702341,-0.00011630624873408264,123
accounting_financial_reporting,-39,-0.004592966011000207,0.0002780368777021337,123
accounting_financial_reporting,-38,-0.007861820061910482,-0.0032688540509102746,123
accounting_financial_reporting,-37,-0.007820703826821979,4.1116235088502895e-05,123
accounting_financial_reporting,-36,-0.009025689089512949,-0.00120498526269097,123
accounting_financial_reporting,-35,-0.010958153994863338,-0.0019324649053503891,123
accounting_financial_reporting,-34,-0.011906752145138434,-0.0009485981502750951,123
accounting_financial_reporting,-33,-0.011655427404694297,0.0002513247404441373,123
accounting_financial_reporting,-32,-0.011226698486562018,0.00042872891813227726,123
accounting_financial_reporting,-31,-0.01222998707064668,-0.001003288584084661,123
accounting_financial_reporting,-30,-0.011204154219912669,0.001025832850734011,123
accounting_financial_reporting,-29,-0.008363784308705732,0.0028403699112069373,123
accounting_financial_reporting,-28,-0.008135379043547945,0.00022840526515778705,123
accounting_financial_reporting,-27,-0.007546774933696133,0.0005886041098518117,123
accounting_financial_reporting,-26,-0.009496225085802314,-0.0019494501521061815,123
accounting_financial_reporting,-25,-0.008933525815470527,0.0005626992703317871,123
accounting_financial_reporting,-24,-0.007686482062019766,0.001247043753450762,123
accounting_financial_reporting,-23,-0.005881680419745046,0.0018048016422747193,123
accounting_financial_reporting,-22,-0.0029446380056812327,0.002937042414063813,123
accounting_financial_reporting,-21,0.00021526812519020435,0.003159906130871437,123
accounting_financial_reporting,-20,0.0016972620456616927,0.0014819939204714883,123
accounting_financial_reporting,-19,0.0027641339662482422,0.0010668719205865495,123
accounting_financial_reporting,-18,0.0034743562742618507,0.0007102223080136085,123
accounting_financial_reporting,-17,0.002998898189685381,-0.0004754580845764695,123
accounting_financial_reporting,-16,0.0030965347812828272,9.763659159744615e-05,123
accounting_financial_reporting,-15,0.00039482760101577485,-0.0027017071802670524,123
accounting_financial_reporting,-14,0.002938680567414585,0.00254385296639881,123
accounting_financial_reporting,-13,0.003017443763314698,7.876319590011342e-05,123
accounting_financial_reporting,-12,0.0032607631411474655,0.0002433193778327671,123
accounting_financial_reporting,-11,0.003327968504935663,6.720536378819757e-05,123
accounting_financial_reporting,-10,0.0032347652876272685,-9.320321730839455e-05,123
accounting_financial_reporting,-9,0.004012745019964966,0.0007779797323376977,123
accounting_financial_reporting,-8,0.004563839804644254,0.0005510947846792885,123
accounting_financial_reporting,-7,0.0055394729355171535,0.0009756331308728985,123
accounting_financial_reporting,-6,0.006513491614666026,0.0009740186791488732,123
accounting_financial_reporting,-5,0.004800585846158813,-0.001712905768507213,123
accounting_financial_reporting,-4,0.007599847800296766,0.0027992619541379526,123
accounting_financial_reporting,-3,0.009217827989674564,0.0016179801893777988,123
accounting_financial_reporting,-2,0.011739390740611026,0.0025215627509364608,123
accounting_financial_reporting,-1,0.01159485189995208,-0.00014453884065894563,123
accounting_financial_reporting,0,0.011213997291473493,-0.0003808546084785869,132
accounting_financial_reporting,1,0.00845830860027855,-0.0027556886911949416,132
accounting_financial_reporting,2,0.005545726551016624,-0.0029125820492619274,132
accounting_financial_reporting,3,0.0064333356428793904,0.0008876090918627662,132
accounting_financial_reporting,4,0.004405201653875516,-0.0020281339890038737,132
accounting_financial_reporting,5,0.006665153967164706,0.00225995231328919,132
accounting_financial_reporting,6,0.00920127812568547,0.002536124158520762,132
accounting_financial_reporting,7,0.009943778726656997,0.0007425006009715287,132
accounting_financial_reporting,8,0.009772145538987158,-0.00017163318766983857,132
accounting_financial_reporting,9,0.007430800296462698,-0.0023413452425244613,132
accounting_financial_reporting,10,0.010007161855836597,0.0025763615593738993,132
accounting_financial_reporting,11,0.009225805287760304,-0.000781356568076293,132
accounting_financial_reporting,12,0.007838845568743199,-0.001386959719017105,132
accounting_financial_reporting,13,0.009090865458763385,0.001252019890020187,132
accounting_financial_reporting,14,0.007554727456508123,-0.0015361380022552624,132
accounting_financial_reporting,15,0.00971853952448561,0.0021638120679774863,132
accounting_financial_reporting,16,0.010347714092968086,0.0006291745684824758,132
accounting_financial_reporting,17,0.009748178737838455,-0.0005995353551296298,132
accounting_financial_reporting,18,0.010565916304236323,0.0008177375663978682,132
accounting_financial_reporting,19,0.009421632521674255,-0.0011442837825620684,132
accounting_financial_reporting,20,0.009381916266794639,-3.971625487961682e-05,132
accounting_financial_reporting,21,0.015702043223217003,0.0063201269564223655,132
accounting_financial_reporting,22,0.01558375951823942,-0.0001182837049775849,132
accounting_financial_reporting,23,0.015567015918563035,-1.6743599676384347e-05,132
accounting_financial_reporting,24,0.016922497519125227,0.001355481600562192,132
accounting_financial_reporting,25,0.017112829262352764,0.00019033174322753742,132
accounting_financial_reporting,26,0.0165903003347531,-0.0005225289275996648,132
accounting_financial_reporting,27,0.018717579549380903,0.0021272792146278057,132
accounting_financial_reporting,28,0.01883387955199164,0.00011630000261073585,132
accounting_financial_reporting,29,0.01875539824004998,-7.84813119416625e-05,132
accounting_financial_reporting,30,0.01837027701281408,-0.00038512122723589936,132
accounting_financial_reporting,31,0.020007203040812067,0.0016369260279979884,132
accounting_financial_reporting,32,0.018330179435960558,-0.0016770236048515095,132
accounting_financial_reporting,33,0.020534996121020783,0.0022048166850602274,132
accounting_financial_reporting,34,0.019714564924576076,-0.0008204311964447084,132
accounting_financial_reporting,35,0.020415472453511874,0.000700907528935799,132
accounting_financial_reporting,36,0.021017209988164396,0.0006017375346525187,132
accounting_financial_reporting,37,0.02205501943433015,0.001037809446165754,132
accounting_financial_reporting,38,0.020321898487774874,-0.001733120946555273,132
accounting_financial_reporting,39,0.020103333431268768,-0.00021856505650610672,132
accounting_financial_reporting,40,0.018458037902830595,-0.0016452955284381723,132
accounting_financial_reporting,41,0.021533215371982377,0.0030751774691517783,132
accounting_financial_reporting,42,0.022979258438881385,0.0014460430668990095,132
accounting_financial_reporting,43,0.02259985977722283,-0.00037939866165855333,132
accounting_financial_reporting,44,0.02279628039657752,0.00019642061935468892,132
accounting_financial_reporting,45,0.02266380428368393,-0.00013247611289359185,132
accounting_financial_reporting,46,0.02236273673991777,-0.0003010675437661592,132
accounting_financial_reporting,47,0.02246892387654356,0.00010618713662579318,132
accounting_financial_reporting,48,0.01892037665073812,-0.0035485472258054446,132
accounting_financial_reporting,49,0.017704437629292587,-0.0012159390214455297,132
accounting_financial_reporting,50,0.01623283905766897,-0.0014715985716236178,132
accounting_financial_reporting,51,0.015548113884967033,-0.0006847251727019383,132
accounting_financial_reporting,52,0.01521380969512764,-0.0003343041898393924,132
accounting_financial_reporting,53,0.014578585920206938,-0.0006352237749207013,132
accounting_financial_reporting,54,0.011911622468810047,-0.0026669634513968926,132
accounting_financial_reporting,55,0.01159041378451472,-0.0003212086842953262,132
accounting_financial_reporting,56,0.011273845534511133,-0.0003165682500035871,132
accounting_financial_reporting,57,0.011016855300096379,-0.00025699023441475347,132
accounting_financial_reporting,58,0.01076964320733138,-0.00024721209276499855,132
accounting_financial_reporting,59,0.011372540347194232,0.0006028971398628523,132
accounting_financial_reporting,60,0.012219272621856122,0.0008467322746618899,132
business_structure,-150,-0.006609086247196679,-0.006609086247196679,22
business_structure,-149,-0.008714899534538734,-0.002105813287342056,22
business_structure,-148,-0.008730489784112727,-1.5590249573992455e-05,22
business_structure,-147,-0.007432658216929834,0.0012978315671828935,22
business_structure,-146,-0.0076221539679440795,-0.00018949575101424485,22
business_structure,-145,-0.013630367261238245,-0.006008213293294166,22
business_structure,-144,-0.011779409256894772,0.0018509580043434735,22
business_structure,-143,-0.014663798655995083,-0.0028843893991003107,22
business_structure,-142,-0.01806750690244577,-0.0034037082464506885,22
business_structure,-141,-0.01775771134733403,0.000309795555111741,22
business_structure,-140,-0.022501540517427046,-0.0047438291700930175,22
business_structure,-139,-0.018127313255978116,0.004374227261448932,22
business_structure,-138,-0.021712348422976733,-0.003585035166998616,22
business_structure,-137,-0.02249628204249487,-0.0007839336195181381,22
business_structure,-136,-0.021825826508290982,0.0006704555342038873,22
business_structure,-135,-0.024583042422350883,-0.002757215914059898,22
business_structure,-134,-0.026653515388137546,-0.0020704729657866627,22
business_structure,-133,-0.022032012274775532,0.004621503113362013,22
business_structure,-132,-0.020242201332428867,0.0017898109423466631,22
business_structure,-131,-0.021061098923970022,-0.0008188975915411547,22
business_structure,-130,-0.02317472863267558,-0.0021136297087055596,22
business_structure,-129,-0.02172052557513323,0.001454203057542352,22
business_structure,-128,-0.019359266815101195,0.002361258760032035,22
business_structure,-127,-0.020721410055489973,-0.0013621432403887771,22
business_structure,-126,-0.021786361469157467,-0.001064951413667495,22
business_structure,-125,-0.015376306310062059,0.006410055159095409,22
business_structure,-124,-0.01575946536138438,-0.0003831590513223217,22
business_structure,-123,-0.01838205920803588,-0.002622593846651498,22
business_structure,-122,-0.011865094965695322,0.006516964242340556,22
business_structure,-121,-0.015438330924830167,-0.003573235959134845,22
business_structure,-120,-0.014449442832859684,0.0009888880919704827,22
business_structure,-119,-0.01548650779494229,-0.0010370649620826072,22
business_structure,-118,-0.017335497939420234,-0.0018489901444779446,22
business_structure,-117,-0.015760779866368722,0.0015747180730515146,22
business_structure,-116,-0.014337085368228652,0.0014236944981400703,22
business_structure,-115,-0.008426767764894684,0.005910317603333967,22
business_structure,-114,-0.006662078999339394,0.0017646887655552899,22
business_structure,-113,-0.007968742540593078,-0.001306663541253684,22
business_structure,-112,-0.012497736721522363,-0.004528994180929285,22
business_structure,-111,-0.014925710527124996,-0.0024279738056026327,22
business_structure,-110,-0.01382747006728904,0.001098240459835955,22
business_structure,-109,-0.013019478631414323,0.0008079914358747179,22
business_structure,-108,-0.009227697947835366,0.0037917806835789584,22
business_structure,-107,-0.012622329955194543,-0.0033946320073591774,22
business_structure,-106,-0.01520050368394677,-0.002578173728752227,22
business_structure,-105,-0.014732973800620133,0.00046752988332663596,22
business_structure,-104,-0.017012190765905714,-0.0022792169652855816,22
business_structure,-103,-0.019157885505014627,-0.0021456947391089113,22
business_structure,-102,-0.02361678438864663,-0.004458898883632005,22
business_structure,-101,-0.025289186119696664,-0.0016724017310500337,22
business_structure,-100,-0.022558062343291642,0.002731123776405023,22
business_structure,-99,-0.02796453769858972,-0.005406475355298076,22
business_structure,-98,-0.023998420867719604,0.0039661168308701145,22
business_structure,-97,-0.022134756321309238,0.0018636645464103637,22
business_structure,-96,-0.018215393434374175,0.003919362886935063,22
business_structure,-95,-0.019081530453344247,-0.0008661370189700722,22
business_structure,-94,-0.0171027632024155,0.001978767250928745,22
business_structure,-93,-0.019212730967769764,-0.0021099677653542604,22
business_structure,-92,-0.011960065563135234,0.007252665404634529,22
business_structure,-91,-0.016093167411116983,-0.004133101847981748,22
business_structure,-90,-0.02095061942975359,-0.004857452018636607,22
business_structure,-89,-0.020079849510839493,0.0008707699189140949,22
business_structure,-88,-0.015377589016767449,0.004702260494072044,22
business_structure,-87,-0.01515636580044843,0.00022122321631902096,22
business_structure,-86,-0.015214765250796588,-5.8399450348159664e-05,22
business_structure,-85,-0.011509782905047424,0.003704982345749165,22
business_structure,-84,-0.010288817103254112,0.0012209658017933117,22
business_structure,-83,-0.011359819176639297,-0.0010710020733851846,22
business_structure,-82,-0.012310698663494626,-0.0009508794868553292,22
business_structure,-81,-0.017676443019597424,-0.0053657443561028,22
business_structure,-80,-0.015231577278199066,0.00244486574139836,22
business_structure,-79,-0.018567765873452033,-0.0033361885952529658,22
business_structure,-78,-0.02440884623938644,-0.005841080365934407,22
business_structure,-77,-0.024178286959645082,0.00023055927974135522,22
business_structure,-76,-0.031262316418143275,-0.00708402945849819,22
business_structure,-75,-0.02893981461549452,0.0023225018026487524,22
business_structure,-74,-0.022336936007551003,0.006602878607943518,22
business_structure,-73,-0.027439771300473093,-0.0051028352929220885,22
business_structure,-72,-0.02555783450501591,0.0018819367954571833,22
business_structure,-71,-0.02249699229705645,0.0030608422079594607,22
business_structure,-70,-0.021232458009668033,0.001264534287388415,22
business_structure,-69,-0.0187134417254369,0.0025190162842311336,22
business_structure,-68,-0.020483780980028933,-0.001770339254592034,22
business_structure,-67,-0.01768328556633582,0.002800495413693114,22
business_structure,-66,-0.01563475427228637,0.0020485312940494464,22
business_structure,-65,-0.015071238936132905,0.000563515336153468,22
business_structure,-64,-0.015911271447974606,-0.000840032511841701,22
business_structure,-63,-0.02429404514129585,-0.008382773693321244,22
business_structure,-62,-0.0288029811240922,-0.004508935982796351,22
business_structure,-61,-0.027446795850896138,0.0013561852731960615,22
business_structure,-60,-0.030089586675850738,-0.0026427908249546006,22
business_structure,-59,-0.023791055153249238,0.006298531522601499,22
business_structure,-58,-0.026116725118231807,-0.0023256699649825685,22
business_structure,-57,-0.024654681200534115,0.0014620439176976944,22
business_structure,-56,-0.029064526732810972,-0.004409845532276857,22
business_structure,-55,-0.0294938365493578,-0.00042930981654682907,22
business_structure,-54,-0.027932603772795,0.0015612327765628022,22
business_structure,-53,-0.027790659651228036,0.00014194412156696347,22
business_structure,-52,-0.03572751585790267,-0.007936856206674635,22
business_structure,-51,-0.033137718930183684,0.002589796927718985,22
business_structure,-50,-0.029089272396052357,0.004048446534131328,22
business_structure,-49,-0.02966150809837374,-0.0005722357023213846,22
business_structure,-48,-0.02776147175304156,0.001900036345332181,22
business_structure,-47,-0.026846838751089692,0.000914633001951866,22
business_structure,-46,-0.029143806652645488,-0.0022969679015557927,22
business_structure,-45,-0.029157381038996573,-1.3574386351088531e-05,22
business_structure,-44,-0.028666551887679297,0.0004908291513172776,22
business_structure,-43,-0.033409640617088364,-0.00474308872940907,22
business_structure,-42,-0.03311835074930647,0.00029128986778189443,22
business_structure,-41,-0.03650943706798837,-0.0033910863186818966,22
business_structure,-40,-0.035101293893434735,0.0014081431745536373,22
business_structure,-39,-0.036140366218724275,-0.0010390723252895423,22
business_structure,-38,-0.03972434232604002,-0.003583976107315741,22
business_structure,-37,-0.045823675458373,-0.006099333132332988,22
business_structure,-36,-0.040640921862220986,0.005182753596152016,22
business_structure,-35,-0.040846470303327775,-0.00020554844110679235,22
business_structure,-34,-0.0429640801314167,-0.0021176098280889207,22
business_structure,-33,-0.039623159618444224,0.0033409205129724725,22
business_structure,-32,-0.04481875456476614,-0.00519559494632191,22
business_structure,-31,-0.04782800657569437,-0.0030092520109282358,22
business_structure,-30,-0.04568452065554808,0.002143485920146293,22
business_structure,-29,-0.049440035254484635,-0.003755514598936557,22
business_structure,-28,-0.05242052780894196,-0.00298049255445732,22
business_structure,-27,-0.04640350406425931,0.006017023744682644,22
business_structure,-26,-0.048953759510910945,-0.002550255446651631,22
business_structure,-25,-0.050195565647127266,-0.001241806136216323,22
business_structure,-24,-0.042712185635195736,0.007483380011931531,22
business_structure,-23,-0.040789242108976574,0.0019229435262191593,22
business_structure,-22,-0.0446086863618352,-0.003819444252858623,22
business_structure,-21,-0.043775389658988674,0.0008332967028465269,22
business_structure,-20,-0.04230981578343875,0.0014655738755499183,22
business_structure,-19,-0.042784550558391136,-0.00047473477495238193,22
business_structure,-18,-0.042592790239625075,0.00019176031876606445,22
business_structure,-17,-0.044555008030780115,-0.001962217791155044,22
business_structure,-16,-0.04945206275705442,-0.0048970547262743,22
business_structure,-15,-0.04727351015670045,0.0021785526003539686,22
business_structure,-14,-0.04622716157661145,0.001046348580088997,22
business_structure,-13,-0.0491491117265318,-0.002921950149920355,22
business_structure,-12,-0.05142354070684156,-0.0022744289803097576,22
business_structure,-11,-0.05062298432247162,0.0008005563843699377,22
business_structure,-10,-0.055073033575173104,-0.004450049252701477,22
business_structure,-9,-0.054658493547525,0.00041454002764810464,22
business_structure,-8,-0.05655067874450789,-0.0018921851969828955,22
business_structure,-7,-0.05625498899452595,0.0002956897499819432,22
business_structure,-6,-0.05134199661256372,0.004912992381962225,22
business_structure,-5,-0.039238065109579306,0.012103931502984418,22
business_structure,-4,-0.038319894029335104,0.0009181710802442032,22
business_structure,-3,-0.04137497342070824,-0.003055079391373142,22
business_structure,-2,-0.039343158393688564,0.002031815027019682,22
business_structure,-1,-0.03548777645695437,0.0038553819367341913,22
business_structure,0,-0.03874232395734169,-0.003254547500387319,22
business_structure,1,-0.04242926797909627,-0.003686944021754578,22
business_structure,2,-0.03638842527257941,0.006040842706516856,22
business_structure,3,-0.039547365425908525,-0.003158940153329111,22
business_structure,4,-0.03694019948858685,0.002607165937321672,22
business_structure,5,-0.03674450668071649,0.0001956928078703563,22
business_structure,6,-0.03572446513853103,0.001020041542185465,22
business_structure,7,-0.03479247042349813,0.0009319947150328981,22
business_structure,8,-0.030595992651073694,0.004196477772424439,22
business_structure,9,-0.0261937037087964,0.004402288942277293,22
business_structure,10,-0.029720968387502197,-0.003527264678705798,22
business_structure,11,-0.03301535763224589,-0.0032943892447436936,22
business_structure,12,-0.0403977264610509,-0.007382368828805012,22
business_structure,13,-0.03937460499268,0.0010231214683709031,22
business_structure,14,-0.040000576999697494,-0.0006259720070174976,22
business_structure,15,-0.036769769984278944,0.0032308070154185575,22
business_structure,16,-0.0362501071308515,0.0005196628534274414,22
business_structure,17,-0.03286499745483899,0.003385109676012506,22
business_structure,18,-0.03945698211966027,-0.006591984664821274,22
business_structure,19,-0.03612909915314248,0.003327882966517784,22
business_structure,20,-0.04156616669853966,-0.005437067545397175,22
business_structure,21,-0.04452222157110743,-0.0029560548725677716,22
business_structure,22,-0.046643288041019526,-0.002121066469912099,22
business_structure,23,-0.05350865800838098,-0.006865369967361448,22
business_structure,24,-0.06035467604935272,-0.0068460180409717405,22
business_structure,25,-0.0679532038801302,-0.007598527830777474,22
business_structure,26,-0.07182009083689897,-0.003866886956768784,22
business_structure,27,-0.07070151106085018,0.0011185797760487994,22
business_structure,28,-0.07480431580495528,-0.004102804744105101,22
business_structure,29,-0.07256943165998948,0.0022348841449657997,22
business_structure,30,-0.07118625504076394,0.0013831766192255407,22
business_structure,31,-0.06791121810690016,0.003275036933863768,22
business_structure,32,-0.06896945282489912,-0.0010582347179989495,22
business_structure,33,-0.0687514564918457,0.00021799633305341122,22
business_structure,34,-0.06750869441644622,0.001242762075399488,22
business_structure,35,-0.06909081659075474,-0.001582122174308521,22
business_structure,36,-0.06773854097822397,0.0013522756125307622,22
business_structure,37,-0.06317189874293982,0.00456664223528415,22
business_structure,38,-0.06563033695465031,-0.0024584382117104897,22
business_structure,39,-0.06885204004499049,-0.003221703090340175,22
business_structure,40,-0.061033797249736135,0.007818242795254358,22
business_structure,41,-0.06812085674614614,-0.007087059496410006,22
business_structure,42,-0.0729106825124921,-0.004789825766345962,22
business_structure,43,-0.0705000538090176,0.0024106287034745114,22
business_structure,44,-0.06922196654342758,0.001278087265590018,22
business_structure,45,-0.06798822416058772,0.0012337423828398429,22
business_structure,46,-0.06869954004741226,-0.0007113158868245282,22
business_structure,47,-0.06885146246194655,-0.00015192241453429708,22
business_structure,48,-0.0715715904152464,-0.00272012795329985,22
business_structure,49,-0.0665214560381634,0.005050134377083005,22
business_structure,50,-0.06763435428847481,-0.0011128982503114066,22
business_structure,51,-0.0674455305627098,0.00018882372576500828,22
business_structure,52,-0.0670544538740387,0.0003910766886710952,22
business_structure,53,-0.07792742286150944,-0.010872968987470744,22
business_structure,54,-0.07451177130068766,0.0034156515608217922,22
business_structure,55,-0.07778100215284595,-0.0032692308521582903,22
business_structure,56,-0.08122655263385084,-0.003445550481004897,22
business_structure,57,-0.0795314870777469,0.0016950655561039313,22
business_structure,58,-0.07982457346534824,-0.0002930863876013278,22
business_structure,59,-0.08318856937901886,-0.0033639959136706273,22
business_structure,60,-0.0923599718699705,-0.009171402490951634,22
mda_liquidity,-150,-0.0007263960398249447,-0.0007263960398249447,40
mda_liquidity,-149,-0.003832414260396175,-0.00310601822057123,40
