window,term,coefficient,std_error,t_stat,p_value,formula,n_obs
CAR_1_60,C(topic)[accounting_financial_reporting],0.058474548756150255,0.027772258905364517,2.1055020751248743,0.03524762687631958,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,C(topic)[business_structure],-0.011922437584650978,0.03638321058420367,-0.3276906406337677,0.743145580702733,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,C(topic)[mda_liquidity],0.04691945396031116,0.02763093003496565,1.6980772598293572,0.0894931808942209,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,C(topic)[revenue_non_gaap],0.06479941782047831,0.035579316839136406,1.8212664991139034,0.06856635628153514,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,C(topic)[risk_legal_regulatory],0.006350606361402309,0.050080687752186145,0.1268074909998633,0.8990927666448941,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,C(topic)[routine_other],0.06757660560487429,0.03435807403008617,1.9668333430360445,0.04920242720665965,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,severity_score,-0.00022280314866950524,0.0028959322561190157,-0.07693658862313821,0.9386739902841451,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
CAR_1_60,pre_event_volatility,-2.5800107243755157,1.5205908196169053,-1.6967159679587691,0.0897503723040162,"Q(""CAR_1_60"") ~ 0 + C(topic) + severity_score + pre_event_volatility",273
